code_id;nom_du_jardin;adresse;code_postal;ville;region;departement;coordonnees_x;coordonnees_y;descriptif;site_web;facebook;twitter;instagram;dailymotion;tag_annee_de_labellisation;tag_jardin_remarquable;tag_maison_des_illustres;tag_monument_historique;tag_protection_site;tag_tourisme_et_handicap;tag_musee_de_france;tag_architecture_contemporaine_remarquable;tag_vpah;tag_patrimoine_mondial_de_lunesco;tag_jardin_prive;tag_jardin_contemporain;tag_parc_paysager;tag_jardin_regulier;tag_jardin_de_collection;tag_jardin_public;tag_jardin_vivrier;tag_jardin_inspiration_medievale;coordonnees_geographiques
MHR_11_JR0007;L'Ile Verte;34 rue Eugène Sinet;92290;Chatenay-Malabry;Île-de-France;Hauts-de-Seine;48.77283618;2.275725603;Jardin d’émotions, créé au XIXe siècle par le poète Jules Barbier, l’Ile verte est aménagée dans l’esprit des grands paysagistes anglais, partisans du retour à la nature. L’architecture de la maison qui fut celle du peintre Jean Fautrier et des dépendances sont en harmonie. Cours pratiques de jardinage animés régulièrement.;http://vallee-aux-loups.hauts-de-seine.fr/les-autres-lieux-de-promenade/l-ile-verte;;;;;labellisee-en-2011;jardin-remarquable;;;protection-site;;;;;;;;parc-paysager;;;jardin-public;;;48.77283618,2.275725603
MHR_11_JR0009;Domaine national de Saint-Cloud;Domaine national de Saint-Cloud;92210;Saint-Cloud;Île-de-France;Hauts-de-Seine;48.83630724;2.216018289;Jardin régulier et parc dessiné par André Le Nôtre (XVIIe siècle), jardin mixte dessiné par Pierre Contant d’Ivry (milieu XVIIIe siècle), jardin paysager par Maximilien-Joseph Hurtault (Jardin du Trocadéro 1823-1826), jardins ouvriers et ferme pédagogique (XXe siècle);http://saint-cloud.monuments-nationaux.fr;;;https://www.instagram.com/domainenationaldesaintcloud/;;labellisee-en-2004;jardin-remarquable;;monument-historique;protection-site;;;;;;;;parc-paysager;jardin-regulier;;jardin-public;;;48.83630724,2.216018289
MHR_11_JR0022;Potager fruitier du château de La Roche-Guyon;1 rue de l'Audience;95780;La Roche-Guyon;Île-de-France;Val-d'Oise;49.08095783;1.628622562;"Adossée depuis le Moyen Age à la falaise de craie, cette ancienne forteresse s’est métamorphosée au fil des siècles, confrontant avec élégance les styles architecturaux.
 Du donjon médiéval aux écuries du XVIIIe siècle, des premiers espaces troglodytiques au potager expérimental des Lumières, des salons d’apparat aux casemates aménagées par Rommel, le château propose à ses visiteurs un étrange voyage dans le temps.";http://www.chateaudelarocheguyon.fr;;;https://www.instagram.com/chateaudelarocheguyon/;;labellisee-en-2011;jardin-remarquable;;monument-historique;protection-site;;;;;;;;parc-paysager;jardin-regulier;;jardin-public;jardin-vivrier;;49.08095783,1.628622562
MHR_11_JR0025;Parc du château de Breteuil;Château de Breteuil, Choisel;78460;Choisel;Île-de-France;Yvelines;48.6800666;2.022836208;Situés au coeur du Parc naturel de la vallée de Chevreuse, les jardins fleuris et les jardins à la française s’étendent sur 75 hectares. Soigneusement entretenus, ils constituent un lieu de promenade idéal.;http://www.breteuil.fr;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;jardin-vivrier;;48.6800666,2.022836208
MHR_11_JR0034;Arboretum de Chèvreloup;30 route de Versailles;78150;Rocquencourt;Île-de-France;Yvelines;48.8309;2.1115;Véritable musée de l'arbre, l'Arboretum de Chèvreloup rassemble sur 205 hectares plus de 2500 espèces et variétés d'arbres des régions tempérées et froides de l'hémisphère Nord : Himalaya, Caucase, Chine, Japon, Amérique du Nord, Europe... Situé sur la partie nord du Domaine de Versailles, il est géré par le Muséum national d'Histoire naturelle dont il constitue la collection d'arbres. L'Arboretum offre au public une promenade à la découverte des arbres dans un environnement exceptionnel. Les arbres sont ici laissés dans leur port naturel et les interventions se limitent au strict nécessaire.;http://chevreloup.mnhn.fr/bienvenue-l-arboretum-de-versailles-chevreloup;https://www.facebook.com/chevreloup;;;;labellisee-en-2018;jardin-remarquable;;;;;;;;;;;parc-paysager;;jardin-de-collection;jardin-public;;;48.8309,2.1115
MHR_94_JR0001;Jardin de l’Isola / U giardinu di l’Isuli;hameau de Sainte-Lucie-de-Porto-Vecchio;20124;Zonza;Corse;Corse-du-Sud;41.6654;9.3626;Créé en 1998, ce jardin aux espèces subtropicales et tropicales (plus de de 1 400 espèces) est composé de sept îlots de verdure consacrés chacun à une zone géographique particulière. Le terrain, de près d’un hectare, a été choisi pour son exposition et ses points de vue sur la mer Méditerranée. La première zone met en valeur les plantes d'Australie et de Nouvelle Zélande, puis vient la zone de l'Asie du Sud-Est, puis celle de Nouvelle-Calédonie et des îles du Pacifique, enfin celle de Macaronésie (Iles Canaries, Madère et côte atlantique du Maroc). En face, l'Amérique Centrale et du Sud voisine avec l'Afrique australe où les plantes d’Afrique du Sud et de Madagascar sont à l’honneur. Le haut du terrain est lui consacré à la flore corse.;http://www.ugiardinudilisuli.fr;;;https://www.instagram.com/le_jardin_de_marie/;;labellisee-en-2015;jardin-remarquable;;;;;;;;;;;;;jardin-de-collection;;;;41.6654,9.3626
MHR_28_JR0007;Parc du château de Brécy;Brecy;14480;Saint-Gabriel-Brécy;Normandie;Calvados;49.2789976;-0.565645695;Le jardin de Brécy, longtemps attribué à François Mansart, date de la seconde moitié du XVIIe siècle. Il est l'un des rares exemples de cette époque subsistant en France. Il s'étage sur 4 terrasses s'élevant au-dessus du parterre à l'arrière de la maison jusqu'à la grille et le ciel. Chaque terrasse abrite un jardin particulier. Brécy a gardé une forte empreinte médiévale, jardins indépendants clos de murs, des acquisitions de la Renaissance, sculpture et broderies, tout en annonçant les grandes compositions des jardins français classiques, en étroite relation avec la demeure.;https://www.parcsetjardins.fr/jardins/84-jardins-du-chateau-de-brecy;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;;jardin-regulier;;;;;49.2789976,-0.565645695
MHR_28_JR0042;Arboretum d'Harcourt;12 rue de la Libération;27800;Harcourt;Normandie;Eure;49.1669;0.4703;Jardin d’arbres parmi les plus riches de France, l’arboretum d’Harcourt offre une collection botanique unique autant par l’âge que par la dimension des spécimens qui le composent : plus de 500 espèces dont certains spécimens, âgés de 150 à 200 ans, mesurent plus de 40 mètres de haut. Son histoire est marquée par les grands noms des mondes horticoles, botaniques et forestiers qui y sont intervenus depuis 1810 : Delamarre, Michaux, Pépin, Vilmorin … Il abrite des arbres exceptionnels et majestueux comme des cèdres du Liban, un platane à feuille d'érable, des séquoias et thuyas géants, étranges comme des hêtres tortillards ou venus d'un autre temps comme les ginkgo biloba et les métaséquoias. Depuis 2010, vous pouvez aussi découvrir les arbres remarquables sur votre téléphone grâce à la mise en place de QR codes.;http://www.harcourt-normandie.fr/;https://www.facebook.com/domaineharcourt/;https://twitter.com/harcourtdomaine?lang=fr;https://www.instagram.com/domaineharcourt/;;labellisee-en-2015;jardin-remarquable;;;;;;;;;;;parc-paysager;;jardin-de-collection;jardin-public;;;49.1669,0.4703
MHR_28_JR0027;Jardin et roseraie du château de Miserey;2, rue de l'église;27930;Miserey;Normandie;Eure-et-Loir;49.02093744;1.270551682;Parc du XVIIIe siècle restructuré en 1813. Ce parc paysager de l'époque romantique comprend, outre ses massifs de vivaces et d'arbustes, deux plans d'eau dormant, une orangerie, une serre, un jardin contemporain à thème, épines pour l'enfer, allée d'Ifs pour le purgatoire. Collection importante de roses sans épines pour l'eden, une roseraie et un arborétum.;http://www.parcs-et-jardins-hn.com/;;;;;labellisee-en-2004;jardin-remarquable;;;protection-site;;;;;;jardin-prive;jardin-contemporain;parc-paysager;;;;;;49.02093744,1.270551682
MHR_28_JR0030;Jardin plume;790 rue de la Plaine;76116;Auzouville-sur-Ry;Normandie;Seine-Maritime;49.43544244;1.330751181;Jardin créé sur un ancien verger normand. Divers jardins rythmés par les saisons mettent en scène plantes vivaces et graminées dans une approche très contemporaine.;http://www.lejardinplume.com;;;;;labellisee-en-2006;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;jardin-de-collection;;;;49.43544244,1.330751181
MHR_28_JR0036;Shamrock, collection nationale d’hydrangeas;Route du Manoir d’Ango;76119;Varengeville-sur-mer;Normandie;Seine-Maritime;49.89;0.99;Collection de plus de 1500 hortensias et hydrangéas qui s'enrichit tous les ans d'une centaine de nouvelles plantes. Disposées en trois espaces distincts, la collection offre des scènes colorées et originales au fil des saisons.;http://www.hortensias-hydrangea.com;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;49.89,0.99
MHR_28_JR0040;Jardin du Mesnil;25, route du Mesnil;76680;Montérolier;Normandie;Seine-Maritime;49.62;1.34;"Situé dans la campagne brayonne, le jardin du Mesnil a été créé depuis 33 ans autour d'une demeure de 1795, sur un site qui possédait quelques beaux arbres et une mare. Ces éléments ont été mis à profit pour introduire une collection d'érables ou ""acer"" avec des sujets remarquables. D'autres essences sont venues enrichir le jardin : hydrangeas, cornus, rhododendrons et azalées, magnolias, plantés en massifs reliés entre eux par des allées engazonnées. Un nouvel arboretum sur plusieurs hectares est en cours de création. Bénéficiant d'une qualité d'entretien exceptionnelle, le jardin est remarquable par sa diversité botanique, l'accueil chaleureux du public et l'absence de produit phytosanitaire.";http://www.jardin-du-mesnil.com;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;jardin-de-collection;;;;49.62,1.34
MHR_28_JR0047;Jardins de Monperthuis;Manoir de la Pillardière;61360;Chemilli;Normandie;Orne;48.35653;0.43019;Jardins conçus en 2010 par le paysagiste Philippe Dubreuil autour d'un ensemble typiquement percheron en cours de restauration, constitué d'un manoir du XVe-XVIe siècle, de sa longère, sa grange seigneuriale, écuries et porcheries, fournil, four à chanvre et puits couvert. Ce jardin s'articule en fonction des bâtiments et de leurs usages, jardin potager et verger conservatoire de pommiers anciens percherons à cidre et à couteau près des communs, jardin de simples près du manoir, broderie d'osmanthes et de graminées, collection de cerisiers d'ornement, de chênes, de tilleuls, d'aubépines, de pivoines, d'hydrangeas. Roseraie de plus de 300 variétés de roses anciennes. Serre avec collection de cactées et d'agrumes. Entouré de champs et bordé d'une rivière et de bois, le jardin reprends les thèmes et les grandes lignes de l'histoire des jardins.;http://www.lesjardinsdumontperthuis.com/;;;;;labellisee-en-2021;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;jardin-vivrier;;48.35653,0.43019
MHR_28_JR0051;Jardin du manoir de la Boisnerie;1 rue du Manoir;61430;Sainte-Honorine-la-Chardonne;Normandie;Orne;48.49405912;0.28558186;Les jardins ont été imaginés par les propriétaires selon les codes en vigueur au temps de la Renaissance. Il s’agit essentiellement d’un jardin de verdure, toutefois les fleurs ne sont pas absentes, notamment les roses. La composition du jardin s’appuie sur le manoir, qui en est l’élément essentiel. L’effet visuel repose sur la justesse des proportions. La hauteur et la profondeur des terrasses, qui compensent un dénivelé de plus de quatre mètres, sont pensées pour occuper et animer l’espace. Deux perspectives structurent la composition, la première est parallèle à la façade du manoir, elle est bordée de part et d’autre d’un parterre d’acanthes et d’un parterre de roses. La seconde, la plus conséquente, s’étire sur plus de soixante-dix mètres avec un étagement progressif des terrasses. Ces terrasses sont traversées par un axe de symétrie passant par le milieu du miroir d’eau, le milieu de l’antique puits et le milieu de la roseraie de roses anciennes.;https://jardins-manoir-boisnerie.fr/;;;;;labellisee-en-2021;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;;;48.49405912,0.28558186
MHR_28_JR0049;Jardin du crapaud à trois pattes;14 rue de la Houssaye Béranger;76270;Lucy;Normandie;Seine-Maritime;49.78227482;1.45209771;Le crapaud à trois pattes est un symbole Feng Shui incarnant la prospérité et la richesse. Le crapaud de ce jardin a pour seule et immense fortune, sa grande faculté à s'émerveiller. Il vous étonnera quand, vous baguenauderez de chambre en chambre cernées de charmilles ondulantes, le long des parterres fleuris où se côtoient harmonieusement, arbres majestueux et petits buissons éclectiques parsemés de salades, coquelicots et choux. Vous irez de surprise en sourire. Ce n'est pas le jardin d'un jardinier mais celui d'un sculpteur qui jardine pour son plaisir et le vôtre.;https://lecrapaudatroispattes.jimdofree.com/le-jardin/;;;;;labellisee-en-2021;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;;;49.78227482,1.45209771
MHR_75_JR0003;Jardin de Vie;34 rue de l'ancienne forge;17520;Celles;Nouvelle-Aquitaine;Charente-Maritime;45.60510799;-0.373571366;Ce projet pédagogique débuté en septembre 2007 consiste à créer un jardin autour des 5 sens et des 4 éléments, un lieu où les élèves de l'école maternelle de Celles puissent travailler, expérimenter, vivre, découvrir la flore et la faune tout en appréhendant les domaines d'activités liés à la maternelle. Il a été créé à partir du projet pédagogique monté par l'instituteur, grâce au travail collectif de Rémi Marcotte, architecte paysagiste, de l'Association des jardins Respectueux, de l'instituteur, des parents d'élèves et surtout des enfants qui investissent ce formidable outil pédagogique le plus souvent possible, devenu depuis le fil rouge des projets et la nouvelle salle de classe de l'école.;;;;;;labellisee-en-2013;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;jardin-vivrier;;45.60510799,-0.373571366
MHR_75_JR0004;Jardins du prieuré de Laverré;15 bis route du Prieuré;86340;Aslonnes;Nouvelle-Aquitaine;Vienne;46.44322167;0.333731174;Ce jardin, constitué de plantes anciennes et de buis, est traité à la façon du XVIIe siècle avec la sobriété des jardins des moines. Les douves en eau et les ruisseaux contribuent au charme des lieux. La visite se poursuit dans la roseraie plantée de roses anciennes ou très rares.;;;;;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;jardin-vivrier;;46.44322167,0.333731174
MHR_75_JR0006;Jardin du château de la Motte;Château de la Motte;86190;Chalandray;Nouvelle-Aquitaine;Vienne;46.66148383;-0.002574921;Implanté au bord de la rivière, ce jardin d'inspiration médiévale qui symbolise l'image du Paradis accompagne le château du XVe siècle pour former un ensemble élégant et cohérent. Ses allées dessinent une croix et représentent les quatre axes du monde. Au centre, se trouve une fontaine, source de vie. Les bois, les prés plantés, le vivier, le verger clos et le potager participent au charme de ce lieu harmonieux propice à la rêverie.;;;;;;labellisee-en-2008;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;jardin-vivrier;jardin-inspiration-medievale;46.66148383,-0.002574921
MHR_75_JR0013;Jardin Les bambous de Planbuisson;rue Montaigne;24480;Le Buisson-de-Cadoun;Nouvelle-Aquitaine;Dordogne;44.84832176;0.905991197;Jardin botanique paysager présentant de riches collections de bambous et graminées.;http://www.bambous-planbuisson.com;https://www.facebook.com/bambouplanbuisson/;;;;labellisee-en-2006;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;44.84832176,0.905991197
MHR_75_JR0018;Jardins de l'Imaginaire;place du Foirail;24120;Terrasson-Lavilledieu;Nouvelle-Aquitaine;Dordogne;45.1265177;1.303140521;Créés en 1996 par la paysagiste Kathryn Gustafson en surplomb sur la Vézère, ils évoquent les rapports que l'Homme a entretenu à travers les siècles avec la nature, en 13 tableaux soutenus par la présence de l'eau.;http://www.jardins-imaginaire.com;;;;;labellisee-en-2004;jardin-remarquable;;;protection-site;;;architecture-contemporaine-remarquable;;;;jardin-contemporain;;;;jardin-public;;;45.1265177,1.303140521
MHR_75_JR0021;Jardins de Marqueyssac;Vézac;24220;Vezac;Nouvelle-Aquitaine;Dordogne;44.82325102;1.162410378;Les jardins romantiques et pittoresques de Marqueyssac offrent plus de 6 kilomètres de promenades ombragées, bordées de buis centenaires taillés, agrémentées de rocailles, théâtres de verdure.;http://www.marqueyssac.com;https://www.facebook.com/marqueyssac/;;https://www.instagram.com/marqueyssac/;;labellisee-en-2004;jardin-remarquable;;;protection-site;;;;;;jardin-prive;;;;;;;;44.82325102,1.162410378
MHR_75_JR0029;Jardin de Boissonna;Boissonna;47120;Baleyssagues;Nouvelle-Aquitaine;Lot-et-Garonne;44.67524974;0.149373561;Jardin intimiste composé de jardins à thèmes dont les massifs informels proposent une grande variété d’essences végétales et de roses.;http://www.jardindeboissonna.com;;;;;labellisee-en-2009;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;jardin-de-collection;;;;44.67524974,0.149373561
MHR_75_JR0030;Jardin du cloître Notre-Dame;parvis Jean XXIII;47200;Marmande;Nouvelle-Aquitaine;Lot-et-Garonne;44.49746192;0.164119005;Jardin régulier d’art topiaire aménagé en 1955 d’après un modèle de jardin Renaissance, à l’emplacement de l’ancien préau du cloître.;;;;;;labellisee-en-2008;jardin-remarquable;;;;;;;;;;;;jardin-regulier;;jardin-public;;;44.49746192,0.164119005
MHR_75_JR0034;Jardins du château de Viven;chemin du Château;64450;Viven;Nouvelle-Aquitaine;Pyrénées-Atlantiques;43.46437468;-0.37084356;Autour de la demeure du XVIIIe siècle, jardin régulier en terrasse, topiaires et labyrinthe de buis, roseraie et jardins à thèmes.;http://www.chateau-de-viven.com;;;;;labellisee-en-2007;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;jardin-contemporain;parc-paysager;jardin-regulier;;;jardin-vivrier;;43.46437468,-0.37084356
MHR_75_JR0036;Jardin de Liliane;Le château des Bermondet;87310;St-Laurent-sur-Gorre;Nouvelle-Aquitaine;Haute-Vienne;45.79372435;0.968492031;Dans un vallon, une coulée verte vous entraîne au pied d'une maison forte du 16ème siècle, séparée par une rivière, la Gorre. Travaillé sans traitement et avec un minimum d'eau, ce jardin, fruit de la passion de Liliane, aime la nature, le naturel dans une somptueuse diversité. Un paradis vert, violine et blanc. En toutes saisons, des massifs où se mêlent rosier, arbustes, arbres, plantes vivaces, graminées, bulbes dans des tons subtils et un contraste de nuances et de formes. Les bisannuelles en se ressemant offrent un spectacle différent chaque année. Les parfums émanent des floraisons et des feuillages d'aromatiques. En automne, arbres remarquables et écorces admirables viennent compléter le tableau. Liliane joue avec les couleurs, en intégrant la nature environnante. Vous apprendrez les fleurs comestibles, l'herbe aux sorcières...;http://jardindeliliane.com;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;jardin-vivrier;;45.79372435,0.968492031
MHR_75_JR0042;Jardin de Pomone;La Fayolle – 12 rue du Château d'eau;17400;Essouvert;Nouvelle-Aquitaine;Charente-Maritime;45.98608667;-0.536337867;À travers massifs colorés, fontaines et pergolas, le visiteur est invité à découvrir l'ensemble des fruits comestibles des climats tempérés et méditerranéens. Pomone, déesse des fruits et des vergers nous rappelle le lien privilégié tissé entre l'homme et le fruit au fil du temps, de la symbolique, de la géographie et de la botanique. Consommé au néolithique ou fruit du futur, venant de Chine ou d'Asie Mineure, demeuré sauvage ou domestiqué, le fruit nous invite à un fabuleux voyage.;http://www.lejardindepomone.fr;;;;;labellisee-en-2011;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;45.98608667,-0.536337867
MHR_75_JR0050;Parc du domaine de Campagne;Le Bourg;24260;Campagne;Nouvelle-Aquitaine;Dordogne;44.9089;0.9713;Le Parc du château de Campagne possède une richesse végétale remarquable et une composition paysagère inspirée des jardins d'influence anglaise du XIXe siècle, un parc dont le dessin était effacé par une végétation spontanée envahissante au fil des années. La réhabilitation du Parc est une intervention lisible par tous comme une suite logique de l'histoire du lieu, une strate supplémentaire dans le respect de sa mémoire, traces et matière. Afin de redonner au Parc son identité et composition paysagère, le projet s'est appuyé sur 2 grands axes de réflexions.;https://www.campagne-en-perigord.fr/decouvrir-campagne/le-chateau/le-parc-1/;;;;;labellisee-en-2018;jardin-remarquable;;monument-historique;;;;;;;;;parc-paysager;;;jardin-public;;;44.9089,0.9713
MHR_75_JR0005;Jardin du château de Touffou;Château de Touffou;86300;Bonnes;Nouvelle-Aquitaine;Vienne;46.616652;0.590063;L'écrin végétal réalisé avec la création de trois jardins différents est en parfaite harmonie avec l'architecture du château surplombant la Vienne. Le premier se compose de mixed-borders garnis de nombreuses plantes vivaces et d'une roseraie. Les deux autres ont été créés par le paysagiste Paolo Pejroné. Le jardin de l'Aumônerie présente onze carrés bordés de buis dont le décor change au fil des ans. En contrebas du château, la terrasse des Tournois accueille le troisième jardin avec ses parterres de buis, plantés de Népeta six Hills Giant.;http://www.touffou.com;https://www.facebook.com/ChateauDeTouffou/;;https://www.instagram.com/explore/tags/touffou/;;labellisee-en-2004;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;jardin-de-collection;;;;46.616652,0.590063
MHR_75_JR0009;Jardins du château de Caudon;Domme;24250;Domme;Nouvelle-Aquitaine;Dordogne;44.76454581;1.202638149;Parc et jardin à l’anglaise avec chambres de buis. Château et chapelle monolithe (Monument historique).;;;;;;labellisee-en-2007;jardin-remarquable;;;protection-site;;;;;;jardin-prive;jardin-contemporain;parc-paysager;;;;;;44.76454581,1.202638149
MHR_75_JR0014;Jardins de la chartreuse du Colombier;Chartreuse du Colombier;24510;Paunat;Nouvelle-Aquitaine;Dordogne;44.905952;0.859036446;Jardin de roses, vivaces, topiaires et pivoines, parterres de buis mêlant inspiration française et anglaise, potager à l'ancienne.;;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;jardin-vivrier;;44.905952,0.859036446
MHR_75_JR0017;Jardin du manoir d'Eyrignac;Manoir d’Eyrignac;24590;Salignac-Eyvigues;Nouvelle-Aquitaine;Dordogne;44.93973426;1.315001249;Ces jardins verts composés de charmes, d’ifs et de buis, ainsi que de cyprès rappelant l’Italie, constituent un exemple de l’art topiaire. Roseraie et jardin potager.;http://www.eyrignac.com;https://www.facebook.com/JardinsEyrignac/;https://twitter.com/eyrignac;https://www.instagram.com/eyrignac/;https://www.youtube.com/user/JardinsEyrignac;labellisee-en-2004;jardin-remarquable;;monument-historique;;tourisme-et-handicap;;;;;jardin-prive;jardin-contemporain;;jardin-regulier;;;;;44.93973426,1.315001249
MHR_75_JR0037;Les jardins du Logis de Forge;Forge;16440;Mouthiers-sur-Boëme;Nouvelle-Aquitaine;Charente;45.56070247;0.125951171;Ces jardins contemporains sont l’œuvre de propriétaires passionnés qui ont laissé libre cours à leur imagination à partir de bâtiments anciens (XVIe et XVIIIe siècles). Ils s'étirent avec élégance autour d'un étang formé par une importante résurgence. À l'art des jardins japonais correspond le reflet de la colline dans l'eau où l'on contemple les nénuphars depuis la tonnelle. Perspectives, décors, échappées, contribuent à surprendre le promeneur qui découvre la roue du moulin ou encore des nymphes de bronze sortant de coquillages d'où jaillissent des jets d'eau.;http://www.jardinsdulogisdeforge.com;;;;;labellisee-en-2004;jardin-remarquable;;;protection-site;;;;;;jardin-prive;jardin-contemporain;parc-paysager;;;;;;45.56070247,0.125951171
MHR_75_JR0039;Les Fontaines Bleues du château de Beaulon;25 rue Saint-Vincent;17240;Saint-Dizant du Gua;Nouvelle-Aquitaine;Charente-Maritime;45.43384629;-0.704498291;Dans la magie intemporelle du Jardin - Remarquable - sublimée aux beaux jours lorsque soleil, lumière, ombres jouent de concert sur les ramures séculaires et la palette fleurie multicolore, l’Enfant vole à la rencontre des Fées tandis que les grands s’éparpillent selon leurs préférences : contemplation du passé gothique du Château ou découverte de ses nectars.;https://chateau-de-beaulon.fr;;;https://www.instagram.com/chateau_de_beaulon/;;labellisee-en-2006;jardin-remarquable;;;protection-site;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;45.43384629,-0.704498291
MHR_75_JR0040;Jardins du phare de Chassiron;Phare de Chassiron;17650;Saint-Denis d'Oléron;Nouvelle-Aquitaine;Charente-Maritime;46.04667504;-1.410219669;La pointe nord de l'île d'Oléron abrite, au pied du phare de Chassiron, un jardin circulaire en forme de rose des vents. Il retrace l'histoire de la pointe ainsi que le passé maritime et agricole de l'île au travers de parterres de plantes, de potagers ou encore d'outils pédagogiques. Il a obtenu la médaille d'or des victoires du paysage 2008.;http://www.chassiron.net;;;https://www.instagram.com/phare_de_chassiron_17/;;labellisee-en-2008;jardin-remarquable;;;;tourisme-et-handicap;;;;;;jardin-contemporain;;jardin-regulier;;jardin-public;;;46.04667504,-1.410219669
MHR_75_JR0048;Les jardins de Sothys;10 rue Bernard Mas;19220;Auriac;Nouvelle-Aquitaine;Corrèze;45.2041;2.14944;"Créés en 2007 sur 4 hectares, au cœur d’un écrin végétal préservé et riche de sa diversité, terre d’origine de la famille Mas, Les Jardins Sothys valorisent le monde végétal ; ils sont la source d’inspiration et de création des produits cosmétiques Sothys. La philosophie Sothys est vouée à la beauté, à la cosmétique et au bien-être. Tout à la fois jardins d’ambiances, ensemble de petits clos intimistes aux atmosphères variées, ils vous invitent à une évasion sensorielle, une expérience unique qui allie nature, beauté et culture. En vous y perdant vous ressentirez harmonie, sérénité et calme. Les créateurs des jardins Sothys ne cessent chaque année de faire appel à leur imagination et à celle de leurs équipes.";https://www.lesjardinssothys.fr/;https://www.facebook.com/LesJardinsSothys/;;https://www.instagram.com/lesjardinssothys/;;labellisee-en-2017;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;jardin-de-collection;;;;45.2041,2.14944
MHR_75_JR0051;Les jardins de Cadiot;Camp-Redon;24370;Carlux;Nouvelle-Aquitaine;Dordogne;44.5239;1.2134;Créés dans les années 1980, sont l'expression d'une inspiration personnelle et montrent un lien très fort entre création artistique et nature paysagée. Chargés de romantisme avec leurs fontaines en pierre et leurs tonnelles de roses anciennes, ces jardins sont néanmoins ancrés dans la modernité. Les collections telles que pivoines, roses anciennes, graminées, hydrangeas, sauges, hémérocalles, agapanthes, etc, s'échelonnent de mai à octobre. Préserver la biodiversité est un enjeu important, c'est pourquoi les plantes sont cultivées sans produits chimiques et sont choisies pour attirer les insectes pollinisateurs, tout cela dans un souci permanent de l'esthétique.;http://www.lesjardinsdecadiot.com;https://www.facebook.com/lokapala2105/;;;;labellisee-en-2018;jardin-remarquable;;;;;;;;;jardin-prive;;;;jardin-de-collection;;;;44.5239,1.2134
MHR_75_JR0062;Jardin Millésimé du château Haut-Brion;84, avenue de Cadaujac;33850;Léognan;Nouvelle-Aquitaine;Gironde;44.73101;-0.58493;"En 2015, Émilie Gervoson initie un projet ambitieux en faisant appel à la scénographe et paysagiste Soline Portmann pour créer un jardin dédié au monde du vin. Le Jardin Millésimé était né. Imaginé dans l'esprit d'une parcelle de vigne, les 720 piquets en acacia, peints en rouge et de tailles croissantes, rappellent le vignoble sur 4 000 m2, au cœur du parc arboré du château Larrivet Haut-Brion. Pour composer la palette végétale, Soline Portman est partie d'une analogie vins / jardin : la mise en scène de la composition végétale et de ses différentes essences rappelle l'art de l'assemblage et du travail parcellaire nécessaires à l'élaboration des grands vins. Les couleurs font référence aux nuances prises par le vin selon les millésimes et leur cycle de vieillissement : du blanc vers le jaune pour le vin blanc et le du rouge foncé vers la rouille pour le vin rouge. Au printemps, la palette dominante est liée aux vins blanc avec des végétaux couleurs anis, vert amande et jaune et des notes aromatiques rappelant les agrumes. L'été, l'accent est mis sur les vins rouges, avec des teintes rubis, framboise ; et à l'automne, saison de maturation du raisin, des dominantes de tabac, de cassis prennent le relais... Le jardin évolue au fur et à mesure et permet de découvrir des textures, des odeurs, de goûter des végétaux rappelant des notes de vin...";https://www.larrivethautbrion.fr/jardin-millesime.php;;https://twitter.com/chateau_lhb?lang=fr;https://www.instagram.com/chateau_larrivet_haut_brion/;;labellisee-en-2020;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;44.73101,-0.58493
